Laptop_name,Year,CPU,GPU,Memory,Storage,Display,Weight(kg),Price
Asus UX31E-RY009V,2011,Intel Core i5-2557M,Intel HD Graphics 3000,4 GB  ,,"13.30 inch 16:9, 1600 x 900 pixel, glossy: yes",1.4 kg ( = 49.38 oz / 3.09 pounds) ( = 0 oz / 0 pounds),1000 Euro
Asus Eee PC 1215B-SIV064M,2011,AMD E-350,AMD Radeon HD 6310,4 GB  ,,"12.10 inch 16:9, 1366 x 768 pixel, glossy: yes",1.5 kg ( = 52.91 oz / 3.31 pounds) ( = 0 oz / 0 pounds),400 Euro
Asus Zenbook UX21E-KX004V,2011,Intel Core i5-2467M,Intel HD Graphics 3000,"4 GB  ,, DDR3-1333, 1x 4 GB, jedno gniazdo","ADATA XM11, 128 GB  ","11.60 inch 16:9, 1366 x 768 pixel, COR0489 / P116NWR1 R2 / IPS226, glossy: yes","1.148 kg ( = 40.49 oz / 2.53 pounds), Power Supply: 179 g ( = 6.31 oz / 0.39 pounds)",1000 Euro
Asus EEE PC 1015PX,2011,Intel Atom N570,Intel Graphics Media Accelerator (GMA) 3150,"1024 MB  ,, ASint Technology, DDR3-1066, max. 2 GB, 1 Bank","Hitachi Travelstar Z5K320 HTS543232A7A384, 320 GB  ","10.10 inch 16:10, 1024 x 600 pixel, LED background illumination, glossy: no","1.178 kg ( = 41.55 oz / 2.6 pounds), Power Supply: 151 g ( = 5.33 oz / 0.33 pounds)",350 Euro
Asus UX21,2011,Intel Core i7-2677M,Intel HD Graphics 3000,4 GB  ,"ADATA XM11, 128 GB  ","11.60 inch 16:9, 1366 x 768 pixel, P116NWR1 R2, glossy: yes","1.147 kg ( = 40.46 oz / 2.53 pounds), Power Supply: 179 g ( = 6.31 oz / 0.39 pounds)",1100 Euro
Asus G74SX-3DE,2011,Intel Core i7-2630QM,NVIDIA GeForce GTX 560M,12 GB  ,"Seagate Momentus 7200.5 ST9750420AS, 750 GB  ","17.30 inch 16:9, 1920 x 1080 pixel, LGD02C5, 3D-display 120Hz, glossy: no","4.61 kg ( = 162.61 oz / 10.16 pounds), Power Supply: 890 g ( = 31.39 oz / 1.96 pounds)",2000 Euro
Asus UX21E-KX008V,2011,Intel Core i7-2677M,Intel HD Graphics 3000,4 GB  ,,"11.60 inch 16:9, 1366 x 768 pixel, glossy: yes",1.1 kg ( = 38.8 oz / 2.43 pounds) ( = 0 oz / 0 pounds),1200 Euro
Asus VX7-SZ062V,2011,Intel Core i7-2630QM,NVIDIA GeForce GTX 460M,"16 GB  ,, 4x 4096 MB DDR3-SDRAM (1333 MHz)","Seagate Momentus 7200.5 ST9750420AS, 750 GB  ","15.60 inch 16:9, 1920 x 1080 pixel, AU Optronics B156HW01 V5, Full HD, LED backlight, glossy: yes","3.772 kg ( = 133.05 oz / 8.32 pounds), Power Supply: 778 g ( = 27.44 oz / 1.72 pounds)",2000 Euro
Asus U46SV-WX036V,2011,Intel Core i5-2410M,NVIDIA GeForce GT 540M,"4 GB  ,, SO-DIMM DDR3-SDRAM (1333 MHz), two slots, max. 8 GB","Seagate Momentus 5400.6 ST9500325AS, 500 GB  ","14.00 inch 16:9, 1366 x 768 pixel, InfoVision P140NWR1, glossy: yes","2.326 kg ( = 82.05 oz / 5.13 pounds), Power Supply: 369 g ( = 13.02 oz / 0.81 pounds)",750 Euro
Asus P43SJ-VO006X,2011,Intel Core i5-2410M,NVIDIA GeForce GT 520M,"4 GB  ,, MByte Samsung, DDR3, 1333 MHz, max. 8 GB, 2 banks","WDC Scorpio Blue WD3200BPVT-80ZEST0, 320 GB  ","14.00 inch 16:9, 1366 x 768 pixel, BT140GW02V9, LED backlight, glossy: no","2.3 kg ( = 81.13 oz / 5.07 pounds), Power Supply: 340 g ( = 11.99 oz / 0.75 pounds)",749 Euro
Asus U46SV-WX036V,2011,Intel Core i5-2410M,NVIDIA GeForce GT 540M,"4 GB  ,, SO-DIMM DDR3-SDRAM (1333 MHz), two slots, max. 8 GB","Seagate Momentus 5400.6 ST9500325AS, 500 GB  ","14.00 inch 16:9, 1366 x 768 pixel, InfoVision P140NWR1, glossy: yes","2.326 kg ( = 82.05 oz / 5.13 pounds), Power Supply: 369 g ( = 13.02 oz / 0.81 pounds)",750 Euro
Asus Eee PC R051PX,2011,Intel Atom N570,Intel Graphics Media Accelerator (GMA) 3150,"1024 MB  ,, DDR3,3 USB 2.0, 1 VGA, 1 Kensington Lock, Audio Connections: Line in, Line out, Card Reader: SD Memory Card, MultiMediaCard, SDHC memory card","Hitachi Travelstar Z5K320 HTS543232A7A384, 320 GB  ","10.10 inch 16:10, 1024 x 600 pixel, glossy: no","1.198 kg ( = 42.26 oz / 2.64 pounds), Power Supply: 135 g ( = 4.76 oz / 0.3 pounds)",
Asus G74SX-91079V,2011,Intel Core i7-2630QM,NVIDIA GeForce GTX 560M,"8 GB  ,, 2x 4096 MByte DDR3-SDRAM (1333 MHz)","Seagate Momentus 7200.5 ST9750420AS, 750 GB  ","17.30 inch 16:9, 1920 x 1080 pixel, LGD02C5, Full-HD 3D, 120 Hz, LED-Backlight, glossy: no","4.564 kg ( = 160.99 oz / 10.06 pounds), Power Supply: 780 g ( = 27.51 oz / 1.72 pounds)",1799 Euro
Asus N53SN-SX195V,2011,Intel Core i7-2630QM,NVIDIA GeForce GT 550M,8 GB  ,,"15.60 inch 16:9, 1920 x 1080 pixel, glossy: yes",2.7 kg ( = 95.24 oz / 5.95 pounds) ( = 0 oz / 0 pounds),
Asus N55SF-S1124V,2011,Intel Core i7-2630QM,NVIDIA GeForce GT 555M,"7.9 GB  ,, 2x 4 GB modules, Hynix HMT351S6BFR8C-H9 ,2 USB 2.0, 2 USB 3.0 / 3.1 Gen1, 1 VGA, 1 HDMI, 1 Kensington Lock, Audio Connections: 1 headphone - stereo 3.5 mm, 1 microphone - 3.5 mm, 1 bass, Card Reader: MMC, SD Memory Card, Memory Stick, Memory Stick Pro Duo ","Seagate Momentus 7200.5 ST9750420AS, 750 GB  ","15.60 inch 16:9, 1920 x 1080 pixel, SAMSUNG 156HT01-201, glossy: no",2.7 kg ( = 95.24 oz / 5.95 pounds) ( = 0 oz / 0 pounds),1200 Euro
Asus N75SF-V2G-TZ117V,2011,Intel Core i7-2630QM,NVIDIA GeForce GT 555M,"8 GB  ,, 2x 4096 MB DDR3-SDRAM (1333 MHz), 2 slots, max. 8 GB","Seagate Momentus 5400.7 ST9750423AS, 750 GB  ","17.30 inch 16:9, 1920 x 1080 pixel, Chi Mei N173HGE-L21, Full HD, LED backlight, glossy: yes","3.67 kg ( = 129.46 oz / 8.09 pounds), Power Supply: 564 g ( = 19.89 oz / 1.24 pounds)",1199 Euro
Asus Zenbook UX31E-DH52B,2011,Intel Core i5-2557M,Intel HD Graphics 3000,"4 GB  ,, DDR3","ADATA XM11, 128 GB  ","13.30 inch 16:9, 1600 x 900 pixel, COR17DB, 60Hz, glossy: yes","1.4 kg ( = 49.38 oz / 3.09 pounds), Power Supply: 170 g ( = 6 oz / 0.37 pounds)",999 Euro
Asus G74SX-91085V,2011,Intel Core i7-2630QM,NVIDIA GeForce GTX 560M,16 GB  ,,"17.30 inch 16:9, 1920 x 1080 pixel, glossy: yes",4.6 kg ( = 162.26 oz / 10.14 pounds) ( = 0 oz / 0 pounds),
Asus N45S,2011,Intel Core i5-2410M,NVIDIA GeForce GT 555M,4 GB  ,,"14.00 inch 16:9, 1366 x 768 pixel, glossy: yes",3 kg ( = 105.82 oz / 6.61 pounds) ( = 0 oz / 0 pounds),
Asus N55SF-S1124V,2011,Intel Core i7-2630QM,NVIDIA GeForce GT 555M,"7.9 GB  ,, 2x 4 GB modules, Hynix HMT351S6BFR8C-H9 ,2 USB 2.0, 2 USB 3.0 / 3.1 Gen1, 1 VGA, 1 HDMI, 1 Kensington Lock, Audio Connections: 1 headphone - stereo 3.5 mm, 1 microphone - 3.5 mm, 1 bass, Card Reader: MMC, SD Memory Card, Memory Stick, Memory Stick Pro Duo ","Seagate Momentus 7200.5 ST9750420AS, 750 GB  ","15.60 inch 16:9, 1920 x 1080 pixel, SAMSUNG 156HT01-201, glossy: no",2.7 kg ( = 95.24 oz / 5.95 pounds) ( = 0 oz / 0 pounds),1200 Euro
Asus UX21,2011,Intel Core i7-2677M,Intel HD Graphics 3000,4 GB  ,"ADATA XM11, 128 GB  ","11.60 inch 16:9, 1366 x 768 pixel, P116NWR1 R2, glossy: yes","1.147 kg ( = 40.46 oz / 2.53 pounds), Power Supply: 179 g ( = 6.31 oz / 0.39 pounds)",1100 Euro
Asus N55SF-1060V,2011,Intel Core i7-2630QM,NVIDIA GeForce GT 555M,6 GB  ,,"15.60 inch 16:9, 1920 x 1080 pixel",2.7 kg ( = 95.24 oz / 5.95 pounds) ( = 0 oz / 0 pounds),1000 Euro
Asus U36SD-RX013V,2011,Intel Core i5-2410M,NVIDIA GeForce GT 520M,4 GB  ,,"13.30 inch 16:9, 1366 x 768 pixel, glossy: yes",1.7 kg ( = 59.97 oz / 3.75 pounds) ( = 0 oz / 0 pounds),
Asus N75SF-V2G-TZ117V,2011,Intel Core i7-2630QM,NVIDIA GeForce GT 555M,"8 GB  ,, 2x 4096 MB DDR3-SDRAM (1333 MHz), 2 slots, max. 8 GB","Seagate Momentus 5400.7 ST9750423AS, 750 GB  ","17.30 inch 16:9, 1920 x 1080 pixel, Chi Mei N173HGE-L21, Full HD, LED backlight, glossy: yes","3.67 kg ( = 129.46 oz / 8.09 pounds), Power Supply: 564 g ( = 19.89 oz / 1.24 pounds)",1199 Euro
Asus U36SD-RX114V,2011,Intel Core i5-2410M,NVIDIA GeForce GT 520M,"4 GB  ,, 666MHz","Intel SSD 320 Series SSDSA2CW160G3, 160 GB  ","13.30 inch 16:9, 1366 x 768 pixel, CPT CLAA133WB01A, glossy: yes","1.67 kg ( = 58.91 oz / 3.68 pounds), Power Supply: 304 g ( = 10.72 oz / 0.67 pounds)",1200 Euro
Asus P43SJ-VO006X,2011,Intel Core i5-2410M,NVIDIA GeForce GT 520M,"4 GB  ,, MByte Samsung, DDR3, 1333 MHz, max. 8 GB, 2 banks","WDC Scorpio Blue WD3200BPVT-80ZEST0, 320 GB  ","14.00 inch 16:9, 1366 x 768 pixel, BT140GW02V9, LED backlight, glossy: no","2.3 kg ( = 81.13 oz / 5.07 pounds), Power Supply: 340 g ( = 11.99 oz / 0.75 pounds)",749 Euro
Asus U36SD-RX114V,2011,Intel Core i5-2410M,NVIDIA GeForce GT 520M,"4 GB  ,, 666MHz","Intel SSD 320 Series SSDSA2CW160G3, 160 GB  ","13.30 inch 16:9, 1366 x 768 pixel, CPT CLAA133WB01A, glossy: yes","1.67 kg ( = 58.91 oz / 3.68 pounds), Power Supply: 304 g ( = 10.72 oz / 0.67 pounds)",1200 Euro
Asus N73SV-V1G-TY282V,2011,Intel Core i5-2410M,NVIDIA GeForce GT 540M,"4 GB  ,, 1x4096MB PC3-10600S","Seagate Momentus 5400.6 ST9500325AS, 500 GB  ","17.30 inch 16:9, 1600 x 900 pixel, SAMSUNG LTN173KT01000, glossy: yes","3.448 kg ( = 121.62 oz / 7.6 pounds), Power Supply: 360 g ( = 12.7 oz / 0.79 pounds)",899 Euro
Asus G74SX-91079V,2011,Intel Core i7-2630QM,NVIDIA GeForce GTX 560M,"8 GB  ,, 2x 4096 MByte DDR3-SDRAM (1333 MHz)","Seagate Momentus 7200.5 ST9750420AS, 750 GB  ","17.30 inch 16:9, 1920 x 1080 pixel, LGD02C5, Full-HD 3D, 120 Hz, LED-Backlight, glossy: no","4.564 kg ( = 160.99 oz / 10.06 pounds), Power Supply: 780 g ( = 27.51 oz / 1.72 pounds)",1799 Euro
Asus N75SF-V2G-TZ065V,2011,Intel Core i7-2630QM,NVIDIA GeForce GT 555M,6 GB  ,,"17.30 inch 16:9, 1920 x 1080 pixel, glossy: yes",3.7 kg ( = 130.51 oz / 8.16 pounds) ( = 0 oz / 0 pounds),1000 Euro
Asus U36SD-RX135V,2011,Intel Core i5-2410M,NVIDIA GeForce GT 520M,4 GB  ,,"13.30 inch 16:9, 1366 x 768 pixel, glossy: yes",1.7 kg ( = 59.97 oz / 3.75 pounds) ( = 0 oz / 0 pounds),800 Euro
Asus K53TA-SX026V,2011,AMD A6-3400M,AMD Radeon HD 6720G2,"4 GB  ,, 2x 2048MB","Seagate Momentus 5400.6 ST9500325AS, 500 GB  ","15.60 inch 16:9, 1366 x 768 pixel, CMO N156BGE-L2, glossy: yes","2.425 kg ( = 85.54 oz / 5.35 pounds), Power Supply: 372 g ( = 13.12 oz / 0.82 pounds)",
Asus K53TA-SX026V,2011,AMD A6-3400M,AMD Radeon HD 6720G2,"4 GB  ,, 2x 2048MB","Seagate Momentus 5400.6 ST9500325AS, 500 GB  ","15.60 inch 16:9, 1366 x 768 pixel, CMO N156BGE-L2, glossy: yes","2.425 kg ( = 85.54 oz / 5.35 pounds), Power Supply: 372 g ( = 13.12 oz / 0.82 pounds)",
Asus N53SV,2011,Intel Core i7-2720QM,NVIDIA GeForce GT 540M,"8 GB  ,, PC3-10700, 4x 2048MB, max. 16GB","Seagate Momentus 7200.4 ST9500420AS, 500 GB  ","15.60 inch 16:9, 1366 x 768 pixel, Samsung SEC5441, glossy: yes","2.9 kg ( = 102.29 oz / 6.39 pounds), Power Supply: 0 g ( = 0 oz / 0 pounds)",
Asus X43SV-VX084V,2011,Intel Core i5-2410M,NVIDIA GeForce GT 540M,"4 GB  ,, Samsung, DDR3, 1333 MHz, 2 Bänke, maximal 8 GByte","WDC Scorpio Blue WD5000BEVT-80A0R, 500 GB  ","14.00 inch 16:9, 1366 x 768 pixel, Samsung SEC4542, WXGA, LED, Diagonale: 35.5 Zentimeter, glossy: yes","2.424 kg ( = 85.5 oz / 5.34 pounds), Power Supply: 364 g ( = 12.84 oz / 0.8 pounds)",699 Euro
Asus U33JC-RX168V,2011,Intel Core i3-380M,NVIDIA GeForce 310M,3 GB  ,,"13.30 inch 16:9, 1366 x 768 pixel, glossy: yes",1.5 kg ( = 52.91 oz / 3.31 pounds) ( = 0 oz / 0 pounds),800 Euro
Asus Eee PC 1015B,2011,AMD C-50,AMD Radeon HD 6250,"1024 MB  ,, DDR3","WDC Scorpio Blue WD2500BPVT-80ZEST0, 250 GB  ","10.10 inch 16:10, 1024 x 600 pixel, HSD03E9, glossy: no",1.3 kg ( = 45.86 oz / 2.87 pounds) ( = 0 oz / 0 pounds),300 Euro
Asus B53E,2011,Intel Core i5-2520M,Intel HD Graphics 3000,4 GB  ,,"15.60 inch 16:9, 1366 x 768 pixel, glossy: yes",2.7 kg ( = 95.24 oz / 5.95 pounds) ( = 0 oz / 0 pounds),
Asus X53SJ-SX534V,2011,Intel Core i5-2410M,NVIDIA GeForce GT 520M,4 GB  ,,"15.60 inch 16:9, 1366 x 768 pixel, glossy: yes",2.7 kg ( = 95.24 oz / 5.95 pounds) ( = 0 oz / 0 pounds),600 Euro
Asus U30SD-RO111V,2011,Intel Core i3-2310M,NVIDIA GeForce GT 520M,4 GB  ,,"13.30 inch 16:9, 1366 x 768 pixel, glossy: yes",2.2 kg ( = 77.6 oz / 4.85 pounds) ( = 0 oz / 0 pounds),700 Euro
Asus X53TA-SX133V,2011,AMD A6-3400M,AMD Radeon HD 6720G2,6 GB  ,,"15.60 inch 16:9, 1366 x 768 pixel, glossy: yes",,500 Euro
Asus X53SV-SX110V,2011,Intel Core i3-2310M,NVIDIA GeForce GT 540M,4 GB  ,,"15.60 inch 16:9, 1366 x 768 pixel, glossy: yes",2.6 kg ( = 91.71 oz / 5.73 pounds) ( = 0 oz / 0 pounds),500 Euro
Asus X53E-SX082V,2011,Intel Core i5-2410M,Intel HD Graphics 3000,"4 GB  ,, Samsung, DDR3-10600, 1333 MHz, max. 8 GByte, 2 Bänke","WDC Scorpio Blue WD5000BPVT-80HXZT1, 500 GB  ","15.60 inch 16:9, 1366 x 768 pixel, LG Display LGD02DC, LED backlight, glossy: yes","2.6 kg ( = 91.71 oz / 5.73 pounds), Power Supply: 190 g ( = 6.7 oz / 0.42 pounds)",579 Euro
Asus B53S,2011,Intel Core i5-2520M,AMD Radeon HD 6470M,8 GB  ,,"15.60 inch 16:9, 1366 x 768 pixel",2.7 kg ( = 95.24 oz / 5.95 pounds) ( = 0 oz / 0 pounds),
Asus U30SD-XA1,2011,Intel Core i5-2410M,NVIDIA GeForce GT 520M,"4 GB  ,, manufacturer: Hyundai Electronics, DDR3-10700, model: HMT351S6BFR8C-H9, 2 banks, 8 GB maximum","WDC Scorpio Blue WD5000BPVT-80HXZ, 500 GB  ","13.30 inch 16:9, 1366 x 768 pixel, AUO B133XW03 V4, LED, diagonal: 33.8 centimeters, glossy: yes","2.155 kg ( = 76.02 oz / 4.75 pounds), Power Supply: 354 g ( = 12.49 oz / 0.78 pounds)",869 Euro
Asus X53E-SX082V,2011,Intel Core i5-2410M,Intel HD Graphics 3000,"4 GB  ,, Samsung, DDR3-10600, 1333 MHz, max. 8 GByte, 2 Bänke","WDC Scorpio Blue WD5000BPVT-80HXZT1, 500 GB  ","15.60 inch 16:9, 1366 x 768 pixel, LG Display LGD02DC, LED backlight, glossy: yes","2.6 kg ( = 91.71 oz / 5.73 pounds), Power Supply: 190 g ( = 6.7 oz / 0.42 pounds)",579 Euro
Asus Eee PC 1015B,2011,AMD C-50,AMD Radeon HD 6250,"1024 MB  ,, DDR3","WDC Scorpio Blue WD2500BPVT-80ZEST0, 250 GB  ","10.10 inch 16:10, 1024 x 600 pixel, HSD03E9, glossy: no",1.3 kg ( = 45.86 oz / 2.87 pounds) ( = 0 oz / 0 pounds),300 Euro
Asus VX7-SZ062V,2011,Intel Core i7-2630QM,NVIDIA GeForce GTX 460M,"16 GB  ,, 4x 4096 MB DDR3-SDRAM (1333 MHz)","Seagate Momentus 7200.5 ST9750420AS, 750 GB  ","15.60 inch 16:9, 1920 x 1080 pixel, AU Optronics B156HW01 V5, Full HD, LED backlight, glossy: yes","3.772 kg ( = 133.05 oz / 8.32 pounds), Power Supply: 778 g ( = 27.44 oz / 1.72 pounds)",2000 Euro
Asus G74SX-3DE,2011,Intel Core i7-2630QM,NVIDIA GeForce GTX 560M,12 GB  ,"Seagate Momentus 7200.5 ST9750420AS, 750 GB  ","17.30 inch 16:9, 1920 x 1080 pixel, LGD02C5, 3D-display 120Hz, glossy: no","4.61 kg ( = 162.61 oz / 10.16 pounds), Power Supply: 890 g ( = 31.39 oz / 1.96 pounds)",2000 Euro
Asus N43SN,2011,Intel Core i5-2410M,NVIDIA GeForce GT 550M,4 GB  ,,"14.00 inch 16:9, 1366 x 768 pixel, glossy: yes",2.5 kg ( = 88.19 oz / 5.51 pounds) ( = 0 oz / 0 pounds),
Asus K73SV-TY032V,2011,Intel Core i5-2410M,NVIDIA GeForce GT 540M,"4 GB  ,, 1x4096MB Hynix PC3-10600S","Seagate Momentus 5400.6 ST9500325AS, 500 GB  ","17.30 inch 16:9, 1600 x 900 pixel, SAMSUNG LTN173KT01000, glossy: yes","3.385 kg ( = 119.4 oz / 7.46 pounds), Power Supply: 360 g ( = 12.7 oz / 0.79 pounds)",799 Euro
Asus G74SX-3DE,2011,Intel Core i7-2630QM,NVIDIA GeForce GTX 560M,12 GB  ,"Seagate Momentus 7200.5 ST9750420AS, 750 GB  ","17.30 inch 16:9, 1920 x 1080 pixel, LGD02C5, 3D-display 120Hz, glossy: no","4.61 kg ( = 162.61 oz / 10.16 pounds), Power Supply: 890 g ( = 31.39 oz / 1.96 pounds)",2000 Euro
Asus K53SV-SX131V,2011,Intel Core i5-2410M,NVIDIA GeForce GT 540M,"4 GB  ,, DDR3-RAM (1333 MHz),3 USB 2.0, 1 VGA, 1 HDMI, 1 Kensington Lock, Audio Connections: 1x line in, 1x line out, Card Reader: 4in1 (MMC/SD/Memory Stick (Pro))","WDC Scorpio Blue WD6400BPVT-80HXZT1, 640 GB  ","15.60 inch 16:9, 1366 x 768 pixel, CPT14C7, glossy: yes",2.7 kg ( = 95.24 oz / 5.95 pounds) ( = 0 oz / 0 pounds),800 Euro
Asus U36JC-RX081V,2011,Intel Core i5-480M,NVIDIA GeForce 310M,"4 GB  ,, 2x2048 MB DDR3 PC3-10700, 2 slots","WDC Scorpio Blue WD5000BEVT-80A0R, 500 GB  ","13.30 inch 16:9, 1366 x 768 pixel, COR17D8, glossy: yes","1.69 kg ( = 59.61 oz / 3.73 pounds), Power Supply: 350 g ( = 12.35 oz / 0.77 pounds)",830 Euro
Asus Eee PC 1215B-SIV006M,2011,AMD C-50,AMD Radeon HD 6250,"2048 MB  ,, manufacturer: Samsung, M471B5773DH0-CH9, 1066 MHz, DDR3-10600S, maximum 8 GB, 2 slots","Seagate Momentus 5400.6 ST9320325AS, 320 GB  ","12.10 inch 16:9, 1366 x 768 pixel, HannStar HSD121PHW1, LED, WXGA, glossy: yes","1.523 kg ( = 53.72 oz / 3.36 pounds), Power Supply: 152 g ( = 5.36 oz / 0.34 pounds)",399 Euro
Asus K53SV-SX131V,2011,Intel Core i5-2410M,NVIDIA GeForce GT 540M,"4 GB  ,, DDR3-RAM (1333 MHz),3 USB 2.0, 1 VGA, 1 HDMI, 1 Kensington Lock, Audio Connections: 1x line in, 1x line out, Card Reader: 4in1 (MMC/SD/Memory Stick (Pro))","WDC Scorpio Blue WD6400BPVT-80HXZT1, 640 GB  ","15.60 inch 16:9, 1366 x 768 pixel, CPT14C7, glossy: yes",2.7 kg ( = 95.24 oz / 5.95 pounds) ( = 0 oz / 0 pounds),800 Euro
Asus P31F-RO108X,2011,Intel Core i3-380M,Intel Graphics Media Accelerator (GMA) HD Graphics,"4 GB  ,, Producer: Hynix (Hyundai Electronics), DDR3-10600S, 1066 @ 667 MHz, max. 8 GByte, 2 benches","WDC Scorpio Blue WD3200BEVT-80A0R, 320 GB  ","13.30 inch 16:9, 1366 x 768 pixel, AUO352C, LED, WXGA, Diagonal: 33.8 centimetre, glossy: no","1.9 kg ( = 67.02 oz / 4.19 pounds), Power Supply: 240 g ( = 8.47 oz / 0.53 pounds)",799 Euro
Asus U43SD,2011,Intel Core i5-2520M,NVIDIA GeForce GT 520M,4 GB  ,,"14.00 inch 16:9, 1366 x 768 pixel, glossy: yes",2.3 kg ( = 81.13 oz / 5.07 pounds) ( = 0 oz / 0 pounds),
Asus K73SV-TY032V,2011,Intel Core i5-2410M,NVIDIA GeForce GT 540M,"4 GB  ,, 1x4096MB Hynix PC3-10600S","Seagate Momentus 5400.6 ST9500325AS, 500 GB  ","17.30 inch 16:9, 1600 x 900 pixel, SAMSUNG LTN173KT01000, glossy: yes","3.385 kg ( = 119.4 oz / 7.46 pounds), Power Supply: 360 g ( = 12.7 oz / 0.79 pounds)",799 Euro
Asus N73SV-V1G-TY282V,2011,Intel Core i5-2410M,NVIDIA GeForce GT 540M,"4 GB  ,, 1x4096MB PC3-10600S","Seagate Momentus 5400.6 ST9500325AS, 500 GB  ","17.30 inch 16:9, 1600 x 900 pixel, SAMSUNG LTN173KT01000, glossy: yes","3.448 kg ( = 121.62 oz / 7.6 pounds), Power Supply: 360 g ( = 12.7 oz / 0.79 pounds)",899 Euro
Asus U43j,2011,Intel Core i5-540M,NVIDIA GeForce 310M,2048 MB  ,,"14.00 inch 16:9, 1366 x 768 pixel, glossy: yes",2.3 kg ( = 81.13 oz / 5.07 pounds) ( = 0 oz / 0 pounds),
Asus U30SD-XA1,2011,Intel Core i5-2410M,NVIDIA GeForce GT 520M,"4 GB  ,, manufacturer: Hyundai Electronics, DDR3-10700, model: HMT351S6BFR8C-H9, 2 banks, 8 GB maximum","WDC Scorpio Blue WD5000BPVT-80HXZ, 500 GB  ","13.30 inch 16:9, 1366 x 768 pixel, AUO B133XW03 V4, LED, diagonal: 33.8 centimeters, glossy: yes","2.155 kg ( = 76.02 oz / 4.75 pounds), Power Supply: 354 g ( = 12.49 oz / 0.78 pounds)",869 Euro
Asus G53SW-IX097Z,2011,Intel Core i7-2630QM,NVIDIA GeForce GTX 460M,8 GB  ,,"15.60 inch 16:9, 1366 x 768 pixel, glossy: yes",3.9 kg ( = 137.57 oz / 8.6 pounds) ( = 0 oz / 0 pounds),1700 Euro
Asus N53SN-SZ162V,2011,Intel Core i7-2630QM,NVIDIA GeForce GT 550M,6 GB  ,,"15.60 inch 16:9, 1920 x 1080 pixel, glossy: yes",3 kg ( = 105.82 oz / 6.61 pounds) ( = 0 oz / 0 pounds),1000 Euro
Asus N53SN-SX091V,2011,Intel Core i7-2630QM,NVIDIA GeForce GT 550M,"16 GB  ,, manufacturer: Hynix (Hyundai), 4x 4096 MB, DDR3-10600S, 1333 MHz, maximum 16 GB, 4 banks","Seagate Momentus 7200.5 ST9750420AS, 750 GB  ","15.60 inch 16:9, 1366 x 768 pixel, LGD0250, LED, WXGA, manufacturer: LG, glossy: yes","3 kg ( = 105.82 oz / 6.61 pounds), Power Supply: 572 g ( = 20.18 oz / 1.26 pounds)",1299 Euro
Asus N53SN-SX091V,2011,Intel Core i7-2630QM,NVIDIA GeForce GT 550M,"16 GB  ,, manufacturer: Hynix (Hyundai), 4x 4096 MB, DDR3-10600S, 1333 MHz, maximum 16 GB, 4 banks","Seagate Momentus 7200.5 ST9750420AS, 750 GB  ","15.60 inch 16:9, 1366 x 768 pixel, LGD0250, LED, WXGA, manufacturer: LG, glossy: yes","3 kg ( = 105.82 oz / 6.61 pounds), Power Supply: 572 g ( = 20.18 oz / 1.26 pounds)",1299 Euro
Asus K53E-SX058V,2011,Intel Core i3-2310M,Intel HD Graphics 3000,"4 GB  ,, Hynix DDR3-1333, maks. 8 GB","WDC Scorpio Blue WD5000BPVT-80HXZT1, 500 GB  ","15.60 inch 16:9, 1366 x 768 pixel, AU Optronics AUO26EC / B156XW02 V6, podświetlanie diodami LED, glossy: yes","2.638 kg ( = 93.05 oz / 5.82 pounds), Power Supply: 325 g ( = 11.46 oz / 0.72 pounds)",2149 Euro
Asus P31F-RO108X,2011,Intel Core i3-380M,Intel Graphics Media Accelerator (GMA) HD Graphics,"4 GB  ,, Producer: Hynix (Hyundai Electronics), DDR3-10600S, 1066 @ 667 MHz, max. 8 GByte, 2 benches","WDC Scorpio Blue WD3200BEVT-80A0R, 320 GB  ","13.30 inch 16:9, 1366 x 768 pixel, AUO352C, LED, WXGA, Diagonal: 33.8 centimetre, glossy: no","1.9 kg ( = 67.02 oz / 4.19 pounds), Power Supply: 240 g ( = 8.47 oz / 0.53 pounds)",799 Euro
Asus G73SW-TZ083V,2011,Intel Core i7-2630QM,NVIDIA GeForce GTX 460M,"8 GB  ,, 4 x 2048 MB DDR3 (1333 MHz), max. 16 GB","Seagate Momentus XT ST95005620AS, 500 GB  ","17.30 inch 16:9, 1920 x 1080 pixel, Hannstar HSD173PUW1, 43.94 cm, LED backlighting, glossy: yes",3.9 kg ( = 137.57 oz / 8.6 pounds) ( = 0 oz / 0 pounds),1800 Euro
Asus A53SV-SX041V,2011,Intel Core i5-2410M,NVIDIA GeForce GT 540M,4 GB  ,,"15.60 inch 16:9, 1366 x 768 pixel, glossy: yes",2.7 kg ( = 95.24 oz / 5.95 pounds) ( = 0 oz / 0 pounds),700 Euro
Asus N61JV-JX361V,2011,Intel Core i3-370M,NVIDIA GeForce GT 325M,4 GB  ,,"16.00 inch 16:9, 1366 x 768 pixel, glossy: yes",2.8 kg ( = 98.77 oz / 6.17 pounds) ( = 0 oz / 0 pounds),900 Euro
Asus A52F-EX943V,2011,Intel Core i3-350M,Intel Graphics Media Accelerator (GMA) HD Graphics,4 GB  ,,"15.60 inch 16:9, 1366 x 768 pixel, glossy: yes",2.7 kg ( = 95.24 oz / 5.95 pounds) ( = 0 oz / 0 pounds),600 Euro
